feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
-510.9733043046,32.185372915,-11.9933523913,-3.9608919448,-4.7553661799,-5.3152246169,-9.5296270916,-8.7420509089,-10.5717834523,-6.0408913202,-4.5574999147,-3.5508498309,-7.5722282434,-4.7590848641,-9.403839675,-4.0002171267,-7.2261770367,-5.9110087009,-3.9314316679,1.198213197,8
-588.4195912802,47.3827723277,-6.6917407295,3.1076357049,5.6117949792,-3.0743296318,-7.9953590556,-4.8243555001,-10.0240288563,-3.4937534459,0.0152558192,-3.159738244,-6.2744969962,0.8902959487,-8.3325070918,0.0485748016,-2.8332059294,-4.8220238198,-4.0801532139,-1.2066072755,8
-525.3138162284,40.25874947,-11.8725171503,-1.1122349543,-1.6389734506,-4.6737709032,-9.947161024,-8.5264547356,-10.2214089248,-5.3539353738,-3.3080235227,-4.1718412769,-6.8123933357,-2.980470865,-9.9478968967,-2.1258235238,-6.2088127081,-7.5998521838,-3.7125600848,-1.1167839345,8
-540.4691332725,37.4721528747,-22.0639672268,2.6694772605,-8.5693374257,-10.1408103101,-2.6756374953,-7.4943696943,-6.207248089,-3.4990267453,-6.0756132139,-3.0497664093,-2.9506552754,4.5867832238,2.5979089582,0.7703456523,-1.1715602193,0.1579050974,-3.5144147115,-2.4813909798,8
-536.3212200951,32.4634566544,-14.6567864776,-1.0543795574,-9.5481086573,-12.91718149,-4.4064106074,-10.4403348816,-8.8301973024,-4.5767805586,-7.243469809,-0.8997459127,-5.8734642241,1.3738689685,1.3954977772,0.3571406682,-0.0883484118,-0.1944592597,-3.0285043046,-0.2902977622,8
-536.4107626323,34.8631123587,-17.7279755183,4.7566744239,-7.2627671271,-7.9409621068,-2.6163367012,-8.9118969062,-5.6531772822,-3.6123322227,-5.3754121267,-2.9953173048,-4.163987041,4.8056785217,2.9697881703,0.6420972932,-1.4199035619,-1.9854127592,-4.9450014984,-1.4627092775,8
-579.4354243167,39.6790387622,-14.1786920295,8.7381695063,-4.5631005743,-8.9162419005,-2.0986177639,-6.0328920807,-3.2161090155,-3.2993414342,-4.2163159506,-4.037176523,-4.9672253653,1.5003482616,-1.5388388118,1.19612727,0.4658184012,-0.5105735771,-1.2133711786,1.1674954287,8
-606.6210709118,42.0616271749,-17.2827479783,3.851898409,-5.0320925275,-7.764625584,-2.6154364605,-7.2158781202,-6.5273594107,-4.1896531147,-7.2269383222,-3.195267138,-5.5458334958,-0.8290294734,-1.297451688,-1.3860287603,-1.5435989083,-1.4996761047,-2.293173339,-0.6617031422,8
-520.0154829003,35.4307516766,-19.9043368547,-4.9762020633,-11.4245395873,-11.1895953902,-7.8245760575,-12.7949169047,-8.6696665043,-4.2067025404,-9.6411339793,-4.3565577989,-9.3044791388,-0.5457224161,-3.396158692,-4.4591655993,-2.5608458481,0.2254541951,-1.6521349891,0.5360472879,8
-595.7027678452,40.9896652293,-13.6902036381,2.3808104397,-6.4982518755,-8.1311580994,-3.4223911805,-9.3928469228,-6.0404314931,-2.1859015385,-8.5837649827,-3.0196248357,-8.3649030189,-0.6388456838,-1.0634860185,-3.5167361319,0.5326747532,-1.5948154442,-3.5861826888,-1.4553821913,8
-590.4937555017,41.323198644,-16.9672593209,4.269199012,-5.5647363915,-11.0171147023,-7.0090777377,-10.9935724771,-7.5706019121,-3.908859836,-8.3139705453,-4.3903018679,-6.8243329856,1.8718939691,-0.1100919991,-2.4833964689,-0.7468972356,-3.4024818476,-4.6714045269,-1.5035593754,8
-553.1004007051,49.1987826359,-9.9758354411,1.8336059343,0.4117462455,-7.0718632989,-8.4098440949,-12.5307471844,-7.5326112425,1.9808958429,-7.1075648181,-0.0845233638,-8.6653158915,-4.1610880146,-3.3044115219,-3.0646072463,-3.7299099237,0.5763167979,-1.6414315197,0.7680442124,8
-529.8966053966,40.7138490655,-16.9912450683,2.2709335052,-3.2144114153,-10.9307619737,-9.3959505236,-12.4577169424,-8.0870395967,1.6085803415,-7.3452086459,-2.0357496384,-9.9317435729,-4.5736281099,-2.3409976838,-1.6413901321,-1.7624832886,2.5088329059,-0.5644134093,2.8307719595,8
-569.2130757883,41.3675521724,-7.8504938603,-5.7011618555,-3.4654452779,-9.7281382402,-11.9212867395,-13.1159246012,-11.9988293197,0.5523192771,-11.81298357,-4.5996925606,-9.4738171667,-9.3732192714,-4.7615829249,-8.7194762553,-9.0994565415,-1.4102496995,-5.1413829038,-2.2374312308,8
-619.9149395453,45.9477243512,-6.0583935171,5.8594698285,1.5029590888,-5.0245020421,-4.6368920434,-11.2067825536,-8.893231171,-1.5418451792,-8.7728436144,-1.0518069433,-7.2235452529,-4.7372489223,-1.2401265917,-4.3156449309,-8.2407195742,-0.0926471061,-4.307862293,-2.4412608322,8
-589.42348553,50.982637503,-4.4543648964,6.209069362,3.2125739132,-2.6272280436,-3.9320568118,-4.54928452,-8.5693290194,2.8164190359,-5.1888435061,-1.6767774832,-3.7147388926,-2.7837978211,0.1663003677,-2.9219224069,-2.998656984,3.0648820565,-1.1054967067,2.0053902853,8
-623.4843452637,54.9379152962,-8.8774285712,4.3304584924,1.2591290287,-7.9910916143,-5.6615915437,-10.6002007365,-9.5054219371,0.7953746826,-10.312194474,-3.101932497,-6.6790461946,-5.5461222615,-4.1020699056,-6.6294569451,-7.6188302017,-0.3250834267,-5.3809416064,-0.3031766835,8
-546.9259684061,47.1769144469,-5.6977176471,1.7631998422,-0.8159634815,-8.1129244757,-8.5450984545,-10.3285124493,-8.9703305781,3.4412951746,-9.6364761066,-2.7270828416,-3.8227744119,-4.3475161065,0.1368702563,-2.1815938561,-5.1459476562,0.4548447085,-4.2098257562,-2.6138187217,8
-605.4818674856,44.5685910384,-4.1380857924,3.0497489118,0.103708688,-7.2148229759,-6.8624222793,-14.6920566285,-12.0638078108,-2.273566417,-11.1218603687,-0.6116776541,-9.6306420185,-7.5225257445,-3.507639288,-8.0650315562,-8.7746317486,-3.2282666058,-7.6978526731,-2.9063726496,8
-598.349065777,31.863704963,1.7705650319,-0.487854786,-6.2183479357,-4.5929903023,4.1671619699,-5.9700684857,-11.6025661265,-7.0057647402,-7.7437464142,-4.2792465693,-7.0882725925,-2.0043088329,-5.0117280428,-4.8661254572,-3.9174842445,-4.3317015499,-3.8309392153,-1.6106085442,8
-594.5059363733,28.6055868925,0.5327282877,-0.5001413819,-5.9163027996,-2.4852278548,3.702690945,-4.5617502657,-8.7416789199,-5.4443597553,-6.8131665022,-3.6458295456,-4.8869718057,-1.0410296065,-3.9115993204,-2.0111427659,-3.3339844756,-2.7503447865,-2.3694591884,1.9705246546,8
-666.7299064121,40.3651198944,7.3781494479,1.7209432586,0.4198966499,-4.2687238129,2.3073835079,-8.2053299917,-10.2876186263,-5.3183198133,-8.7246863637,-5.2107787202,-8.0325972224,-3.8311529037,-2.9929386501,-4.0917075692,-7.4164218788,-4.2333078088,-5.8517576053,-2.1562807372,8
-599.2988680901,32.5767478587,-4.6816049062,0.2874098433,-1.5303503532,-1.849885868,3.4569069998,-5.8398905346,-8.8484527292,-4.896163666,-6.825636025,-2.7163714218,-4.7609094318,-2.0133163204,-3.8051286248,-0.7387255398,-5.1166829519,-3.0272571879,-2.7185791155,0.0965990899,8
-659.3415388744,46.4754207822,-2.5158237336,2.1795768877,-0.7385291341,-12.4116439936,3.4087876879,-15.5620854417,-12.1238530873,-7.6387638519,-9.45221594,-5.3909563302,-7.640625928,-4.208104511,-3.9908357588,-2.5332697635,-7.6353179396,-2.8195379437,-1.7607176205,-0.5845349949,8
-635.5555308348,38.413480564,9.827039306,-3.8458492642,-2.0781193767,-7.8997909126,1.6165283783,-10.2251635522,-12.994442288,-4.4091504235,-10.7073316554,-4.8233260216,-9.1692198974,-3.3419083967,-4.7608012055,-3.7455345052,-6.8726999624,-3.0731235301,-8.5306884517,-2.1980879017,8
-575.1684891206,31.0712765636,5.3926368687,-1.5278253987,-4.633915194,-7.4812109952,0.5333448892,-9.0620479111,-15.3007541355,-7.262975141,-11.0006238275,-5.6342514471,-7.697392092,-2.7216599175,-5.9675227501,-3.5022335875,-6.2829288761,-5.7656611217,-5.4469780865,-1.5708585744,8
-670.5882231762,46.4672928568,9.5318094992,2.4232424809,-2.8370449985,-7.9734914992,2.4803564923,-11.8573505209,-10.9782402821,-5.6480317466,-6.5635953972,-4.984856175,-6.9924797965,-2.1395240528,-4.5561516956,-3.3410737683,-5.6741510163,-5.7654862432,-5.3311171414,-0.666502194,8
-545.1351843909,42.7822601969,0.622270819,6.8568499373,4.2094384615,-6.0575938053,-5.4601945518,-8.8738941695,-1.5819128671,0.5882478989,-7.1245861018,-3.8634274843,-2.091316158,-4.1906611297,0.9224751353,1.0945161701,-5.385165121,1.2545386422,1.0865792416,0.5462590652,8
-447.0370742748,34.6320172185,-4.5517358183,-6.6777882146,-0.7352042064,-9.0025845251,-7.0996618923,-7.5236891851,-10.9570999551,-2.4483422591,-7.8911060942,-10.7296070707,-5.1280312291,-6.9450065666,-5.0810114949,-1.9571526252,-4.1172986469,4.3506416848,4.4421007132,6.5447459626,8
-434.8160715888,41.3511088162,-5.413440116,-2.7734068019,-2.2072264446,-8.4926658607,-7.860366835,-10.4899325654,-10.2647343786,-0.8867868761,-5.6148994669,-9.8461348609,-3.349116497,-5.892726831,-4.4774795109,-3.3595717604,-8.2804680664,-3.60556286,-3.0543569114,-1.0865373664,8
-575.8930989082,59.646849201,9.5425408179,6.9046114564,4.1435802332,-6.0975766408,-6.1688125789,-7.8624005089,-2.852454137,-0.1504702089,-6.2742379667,-6.2428062385,1.445081245,-5.8986755358,-1.0107135027,0.1628218078,-8.2590108208,0.7861382267,-2.1483589293,-3.8975524418,8
-502.3088676926,46.3423112635,-2.4253755304,1.9699211372,-1.4097135045,-5.5969250856,-6.5347111376,-8.9542581532,-6.7757971892,-0.332584147,-7.9081337476,-9.4693606804,-1.306691856,-6.8256733442,-2.5465944119,-1.665113773,-7.8207794189,-0.8798812364,-1.8103360015,-2.5386032686,8
-477.2415109031,45.0937002412,-8.7053224585,0.1008049684,0.6150615154,-7.9548301383,-5.3570482343,-11.336140385,-11.1522871222,-2.587407728,-4.2627272642,-8.0156344794,-1.6257523453,-3.7788396643,-4.4435102642,-0.3049024343,-4.5636517115,-2.3930872951,-4.2561955582,0.6735399699,8
-471.0348792604,39.6140064902,-13.9499910195,1.9304242397,-4.9177405371,-10.5759367955,-9.4707882802,-11.890060791,-6.8014341164,-4.5319098673,-7.6547315346,-9.6890331564,-0.9755396929,-7.665287758,-1.747895186,0.0646733584,-6.3247944156,-1.6520145855,0.7673726436,3.6722071563,8
-560.8033090555,55.5182135696,4.4113197622,7.3788855706,3.0490668195,-2.795543483,-5.1283679656,-9.4337306882,-5.7438758966,1.5409037627,-2.3700303031,-4.4418369817,0.4910330315,-0.7545663084,-0.807426207,0.6318754975,-4.2617287013,-2.4220915415,-3.5972721549,-1.6519947298,8
-618.528785391,29.1560736756,-0.841352564,4.0017633146,-6.1622780134,-8.6273322465,-7.4006345745,-10.8966523062,-4.0776723357,-6.3081565276,-7.4125054546,-6.1223542756,-5.4315787016,-0.333647042,-2.9019628621,1.1011051347,-1.6112403191,1.6236339489,-2.7432348149,0.8199760429,8
-673.8874361634,38.65769029,-6.9243865098,3.2953306046,-7.010833199,-8.1827842261,-4.9824653749,-7.5680075327,-3.9785613462,-4.0264302346,-4.6605832353,-5.3019732707,-4.7153893527,-1.1859271931,-4.4039576381,-1.0399198279,-1.7322139985,1.8173443888,-0.7620886311,3.1481792077,8
-688.4011433588,40.01088813,-5.7998409164,6.8244568701,-8.6245555615,-7.1780673629,-5.0698452633,-8.7090787956,-3.5586596098,-5.2831336529,-4.7009862436,-6.1314337227,-5.0938095377,-2.4355569588,-6.3323439672,-2.5928079451,-3.261952377,0.7836354814,-1.4090107972,3.6371370881,8
-641.5505979408,44.3971213249,-4.4788612169,-0.5837933916,-8.8312146743,-8.9574946173,-0.964346995,-8.8788655751,-7.1606963678,-3.4496681344,-5.7871468824,-6.0847025641,-5.4705616581,0.8589526484,-3.6845522697,-1.7057254911,-0.6799111724,2.2499736255,-0.492022914,-0.3016232642,8
-645.5196981411,35.0190158618,-6.0492311478,1.7605753967,-8.0046203422,-8.3771259675,-8.9205089341,-9.2519838113,-3.6571279304,-5.8895488319,-6.2691101826,-5.6610010448,-5.9202398818,-2.448353593,-4.7550302693,-2.7453404661,-3.8203739061,-0.5978049285,-5.3736811409,-1.1358033483,8
-598.3107869306,32.0451902415,-7.8794797963,-2.0074361361,-9.1484021608,-11.5907522993,-7.8108088251,-13.0573662693,-5.1096564089,-6.39215283,-7.3558330353,-6.1926319114,-5.3099618496,-0.0418372874,-4.1192223631,-1.8460591037,-3.8295713902,0.5480405627,-4.1251922629,-0.0152907476,8
-599.6409174508,40.7281383667,-13.0993999949,-2.3398169462,-10.7231755959,-11.9820667127,-6.6817594387,-12.8770239368,-6.0699345449,-4.8810623452,-9.7663510628,-2.6008272978,-5.3909828457,0.5809681822,-1.5856032929,-2.941726072,-2.0463504153,0.5173110237,-1.8579677891,-0.4112611867,8
-668.8269160347,32.2841812811,-2.3634148674,3.6995781393,-6.4857863548,-8.4816586116,-8.4452501231,-11.5361542623,-3.1899312389,-6.8319259061,-5.9140478274,-4.3484162808,-4.6732035256,-2.5091309237,-4.8475711669,-2.437675981,-4.1768848068,-0.6999128581,-3.0328453841,1.5312726633,8
-542.0835167163,45.3628524223,-9.6924309056,2.0700775653,-9.3059922285,-12.4737456549,-10.5612132561,-7.4183175817,-7.8095768946,-5.1528786857,-8.5573320729,-6.732402106,-4.7149680189,-4.5813402213,-2.7862535564,-4.4714056676,-1.3519478088,0.3729824829,-4.0396826067,0.4405448392,8
-532.444995321,35.0330890869,-6.6315001363,2.3867856935,-7.7491570428,-13.4525451377,-15.4045992197,-5.8038236228,-7.4436074119,-7.6064628669,-7.6647974485,-6.5221556713,-6.7597689045,-4.1101684045,-1.1256344267,-2.9064994169,1.0539550662,2.3224652146,-1.7454224565,-1.2600519261,8
-535.6537365537,37.7875288414,-8.859366995,-0.2805771808,-5.6421406462,-13.6722058997,-15.0941218468,-9.2261957639,-9.0534841116,-5.011758956,-10.6302712906,-5.432988433,-5.4232396655,-4.2586037472,-1.7778314233,-2.4713106535,0.2440722911,0.2610680819,-4.5738607268,-0.9283540997,8
-585.2443713049,41.4002405669,-6.2666853142,3.9363817506,-5.2931915467,-9.3339726912,-12.1415458227,-11.4002628584,-6.7392729359,-2.0170572267,-9.9786276576,-4.1733602351,-3.797782066,-6.8619455645,-3.6508565358,-3.6348775487,-4.5519494626,-0.5861312333,-4.9225110145,-3.2231875497,8
-572.0611131298,43.2130574544,-6.5356586707,2.721967254,-9.0559612676,-11.569982924,-13.4107722224,-6.6266591513,-6.4324180423,-6.207101371,-6.1696054069,-4.7652567263,-7.5642465682,-3.4335844455,-2.8835314751,-4.6420143517,-0.3505641493,1.4656402064,-0.9448602574,0.2187120964,8
-615.1038914099,47.9829491396,-8.4319663861,4.6067857604,-4.2362522792,-9.7809793445,-12.0121721888,-8.6799642525,-4.508179687,-1.3343991815,-9.6084346714,-3.7263020239,-3.6451831436,-5.3981012148,-2.1597716982,-7.2203998185,-5.8269873743,-1.3590531683,-4.0804356218,-0.1174019498,8
-561.1397031816,45.7412667533,-12.403869604,2.4253399328,-6.1638802114,-9.1219696642,-12.4601378496,-12.9948494587,-4.0147486644,-2.3386524766,-8.9640864236,-5.9878046356,-3.3339412516,-7.1719385687,-1.7036428799,-4.0701599021,-6.5097494401,1.3306720217,-2.0695503806,1.5109745235,8
-513.1948774209,40.8095311335,-10.1492422814,-0.538410882,-4.7933033932,-13.6861670702,-15.1376759334,-10.2052082914,-10.3956274909,-3.1503803897,-10.3860287427,-5.1272751047,-1.5667847482,-5.0803276283,-4.6878597686,-5.3867228734,-3.8164233955,0.8618963589,-1.9408694124,-0.8699724878,8
-571.7175107808,54.8892687697,-1.762729176,12.4695455926,4.9061939167,1.4246120868,-6.074178799,-13.3780861016,-10.0556773173,-4.8959666218,0.9266618748,-6.9535317861,-2.3839266098,4.6860306105,-4.3814953062,3.5372860579,-4.3623419847,-5.5908821266,-1.305263771,-0.7856910676,8
-653.0329659793,80.4539506545,3.4676485397,8.4548888042,0.7236840021,3.0808536147,-1.0526080226,-10.7437021666,-4.810225084,-6.7289684341,0.2269111829,-1.9876929364,-1.4541227391,2.8038050015,-8.7974862012,2.7252844632,-1.8054893836,-3.6811046941,0.9356401858,3.1677656512,8
-746.9957740211,67.0858831052,18.202875963,20.787934255,6.4964405806,6.7526410915,6.6697834758,-1.2149557633,-4.0253370506,0.3617185272,5.156196471,-1.114645884,3.0016125035,3.9689121936,-2.0728209778,5.1186089522,0.0868123641,0.3388662501,1.6525002747,5.2556218615,8
-662.4976919947,73.2655067823,10.8054500159,16.8405001766,7.0720757638,6.371847112,0.8085770617,-7.7799323745,-7.2403227947,-4.6846161592,0.1874626909,-4.8158242323,-1.2345626635,1.5909588632,-3.4194478146,3.905714803,0.2571841804,-1.7350265551,0.2001079192,2.9307600633,8
-573.7016354994,58.813493563,3.7773159402,10.321534622,1.5330606528,0.8935907552,-2.9696226697,-12.0058266735,-6.6926796253,-6.1733977967,-3.9293513221,-4.0724414725,-3.6733268127,4.410431025,-5.9525601505,4.7910443289,-1.5746334363,-4.818865188,0.2200530054,1.9283447615,8
-663.8350071299,73.7687065413,11.339531386,24.5770606596,3.1725704218,3.2971097119,2.9268564157,-7.3269103724,-3.7610318211,3.656880279,1.0657747753,-3.641978278,-0.6285280417,2.6504820633,-9.010373,6.2984793706,-3.4695747429,-4.7573394131,-0.181600975,3.3451971908,8
-668.3712981633,59.8398426274,14.6478607119,17.2843494269,2.7136629679,7.5121940825,3.790277127,-6.3027708461,-0.5357560885,-1.9579107293,2.5950727699,-3.2892039598,-0.7679250617,3.3977317405,-1.4682971902,2.2576977771,-1.4922174902,1.8135558867,1.7321286963,4.4662426436,8
-606.6126849665,69.0698954013,6.347915668,15.4314642464,4.3614139531,0.8190943027,-0.0902588227,-6.625489691,-2.7122083144,-0.2927384203,0.3424157836,-4.8197278984,0.142002589,4.456146599,-2.4711695513,7.2133796194,-2.6653536563,0.460683729,0.8100410684,1.1591426074,8
-564.6818426035,59.2174826094,-14.3856482017,0.8968399515,-4.9544493428,-3.4889785553,-12.4625473631,-15.5097129628,-6.2571498807,-10.1639105739,-3.3729163351,-2.5240304039,-6.5065280815,-0.4435573141,-6.6663821122,-3.5363500495,-4.5314043475,-2.3418215595,-7.8711671701,-2.2063853472,8
-549.0417791043,54.826167173,-8.2731082601,2.483513231,-2.1788819683,-4.3578953432,-9.5437743356,-9.2157965473,-4.8307502471,-8.4804296922,-3.8450876412,-1.7869588209,-7.7384797544,-2.6329411536,-7.2687701659,-5.0382144308,-5.0898822328,-1.5371517918,-6.2135970633,-1.8324581445,8
-454.928512238,47.7515928102,-11.7055686179,-4.0095179989,-7.9992705129,-0.5967222721,-14.0760746505,-13.8864689054,-2.4406491251,-10.1545980511,-4.3977602934,1.1408989202,-7.2939120479,-3.6442917254,-5.2072826125,-0.0792601762,-6.2475535602,-2.3400139845,-6.4347591433,-1.4285224681,8
-461.3628153057,45.2688135014,-9.3246496861,6.3200008865,-0.6640023437,-7.2500270732,-6.5159393243,-9.7039377511,-1.0433184436,-5.8847075716,-5.6218778934,3.5405589227,-7.6018347375,-1.1764278802,-2.1749565621,-2.2873529183,-5.7441712621,-2.8442661786,-5.0442690631,-1.4839966505,8
-528.6616674528,58.5894503033,-15.2760596303,6.1509001259,0.4038076489,-5.3279325247,-10.0880419635,-9.7725362328,-1.976792975,-8.6569386122,-0.1487978044,1.2383546966,-6.424026039,-1.5873362888,-2.4043230313,-3.8061001314,-5.5490892259,-0.4700292054,-6.6750779557,-0.2597151581,8
-502.9089659655,58.0776773724,-12.8807779058,3.4654185541,-3.2903976614,-10.0846056509,-7.9110439831,-12.7514009109,-4.9369815714,-10.9995659714,-7.0101634488,1.7057230379,-7.3799057457,-3.5859225752,-3.1091147464,-4.4928402259,-5.2862636848,-0.8093678907,-6.1759682489,-3.3055903417,8
-562.0078756116,54.6306008235,-5.6749040586,8.277984887,5.3347109051,-1.0276508359,-7.0382965414,-6.6146963024,-0.6582898045,-4.186098356,-1.8935042317,1.004517328,-7.1491199761,0.4671846599,-2.0410691522,-2.2170937652,-5.3307700377,-0.7638829667,-3.3198180093,-1.4584930878,8
-594.2657978829,57.2311902623,-7.1340266972,6.5254313714,-3.0605167697,0.4336916818,-9.2038564483,-11.5433914631,-4.784788026,-9.5258679513,-2.5833111212,1.2968639467,-6.9349558324,-3.131548643,-3.3607279535,-4.4411213592,-3.6456926698,-1.4001643806,-8.8330660432,-1.3710863144,8
-663.1444123587,58.0799640547,-5.3735556317,7.3017860821,6.1365224777,-8.8190818747,-1.6827201278,-3.656246972,-9.5033140908,-1.7677170979,-2.2365340915,-0.8746828192,-1.700319599,1.1442448811,-3.3893630656,3.1815462997,-3.2673696182,-2.4244446504,-1.6422971827,1.5229172913,8
-575.6172201977,51.7608868243,3.5695112361,6.050659682,-3.8843043718,-5.3896339829,-4.5804556297,-2.6812866972,-6.2563475935,-6.7446428716,0.9164149709,-0.4578830008,-7.4507658451,0.8050736765,-2.9888850507,-1.7838514792,-5.5129416761,1.7545640367,-2.0082533285,5.5600964955,8
-578.5791265773,45.4102612847,-2.0556786792,4.1944404609,-1.5222458283,-5.3730881844,-6.3341183917,-6.6472426373,-8.6033439266,-6.264462174,1.0604092147,-0.9311974288,-6.1616530126,-0.0072668165,-4.2827937744,-0.4162925927,-5.9718512285,-2.8749516594,-2.1267412581,1.6071418837,8
-611.935199329,59.0848355278,5.0772883824,11.2612673389,5.3152931054,-2.7258610882,-3.5410094168,-7.0235197957,-7.3859435698,-3.5186632789,-2.127661623,-2.7103839885,-5.8312832383,-1.9380401875,-3.3881552699,0.8914871145,-4.988802664,-2.8250417964,-4.164107113,-1.0390775767,8
