feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,label
-572.0611131298,43.2130574544,-6.5356586707,2.721967254,-9.0559612676,-11.569982924,-13.4107722224,-6.6266591513,-6.4324180423,-6.207101371,-6.1696054069,-4.7652567263,-7.5642465682,-3.4335844455,-2.8835314751,-4.6420143517,-0.3505641493,1.4656402064,-0.9448602574,0.2187120964,-2.5552334157,-1.3340989206,-5.0157407794,1.1975238701,-2.8145582157,0.0486212096,-0.0480861266,0.3445414245,0.7517621459,1.9006746673,-0.7034469143,0.3449764726,-2.0679180069,0.1762923975,-0.6884546298,1.584436257,0.7046432779,0.4425418893,-1.6800699872,0.5045564258,-0.2690136676,1.3532083611,-1.1778792946,-0.5058132765,-0.2124407254,-0.7786418105,-1.1409680961,-0.811650089,-1.1645068301,0.0287611966,8
-615.1038914099,47.9829491396,-8.4319663861,4.6067857604,-4.2362522792,-9.7809793445,-12.0121721888,-8.6799642525,-4.508179687,-1.3343991815,-9.6084346714,-3.7263020239,-3.6451831436,-5.3981012148,-2.1597716982,-7.2203998185,-5.8269873743,-1.3590531683,-4.0804356218,-0.1174019498,-1.7538917138,2.5638890397,-1.7999844455,-0.0814255277,-0.3266110749,-1.3465208609,1.2442134101,0.4822331125,-1.1256651503,0.1457876486,-2.4884320348,1.3038893407,0.5968775306,2.2922088776,-1.2548729674,-0.0257446068,-2.1563974003,0.1208126179,-0.2589275543,1.4324587576,0.7823333778,1.3277237632,0.7296701136,0.4191011114,-0.0707228653,-1.2511712886,-2.4316232365,-1.4438473092,-1.072778533,0.5590434628,8
-561.1397031816,45.7412667533,-12.403869604,2.4253399328,-6.1638802114,-9.1219696642,-12.4601378496,-12.9948494587,-4.0147486644,-2.3386524766,-8.9640864236,-5.9878046356,-3.3339412516,-7.1719385687,-1.7036428799,-4.0701599021,-6.5097494401,1.3306720217,-2.0695503806,1.5109745235,1.5335563645,0.9680944509,-1.9703021857,-1.1500889696,-2.4771751368,1.6891747062,1.8256708859,4.295384587,-0.3451798443,2.5307334031,-2.9326577147,-0.0265249169,-2.2851479175,-0.8969571571,-0.712073337,0.3865966315,0.3183092283,0.559924374,0.0997049569,1.630949124,2.0237527962,1.4317133863,-0.4670856422,0.8378248275,0.2365248633,-0.3863276338,-3.2116157528,-0.9687515213,-1.1151110969,-0.7401607478,8
-513.1948774209,40.8095311335,-10.1492422814,-0.538410882,-4.7933033932,-13.6861670702,-15.1376759334,-10.2052082914,-10.3956274909,-3.1503803897,-10.3860287427,-5.1272751047,-1.5667847482,-5.0803276283,-4.6878597686,-5.3867228734,-3.8164233955,0.8618963589,-1.9408694124,-0.8699724878,-2.3762656592,3.7208358575,-1.2120884147,4.1112923353,2.3623814631,3.6859713889,0.9395811453,1.2961717083,-2.9664357559,-1.4926807798,-2.4512879397,1.7661598918,-1.2333905879,0.2989166783,-1.474747737,1.1286451655,-0.1589030974,1.7897885496,0.4450385773,0.5214083299,-0.6529056465,0.7403544502,0.9152590731,1.1026441801,-2.1831982287,-0.5089274374,-1.1636399097,-0.5938269717,-0.5907502188,0.8025790497,8
-571.7175107808,54.8892687697,-1.762729176,12.4695455926,4.9061939167,1.4246120868,-6.074178799,-13.3780861016,-10.0556773173,-4.8959666218,0.9266618748,-6.9535317861,-2.3839266098,4.6860306105,-4.3814953062,3.5372860579,-4.3623419847,-5.5908821266,-1.305263771,-0.7856910676,-5.6768518751,0.5246707364,-4.4195891457,0.0967565763,-4.0008589873,-0.2631363696,-1.9477020093,1.2043673586,0.2029892015,1.2590103956,-2.1332858343,2.2241873308,-0.9393754422,3.4070298555,0.9360182698,1.9695849282,0.7288654581,0.2776240044,0.3570651023,2.2744986205,1.5248341464,3.4646144055,0.0580486988,2.3469220374,0.1971344192,3.7288928569,2.0954349519,3.4920888585,1.8674290126,2.3137691178,8
-653.0329659793,80.4539506545,3.4676485397,8.4548888042,0.7236840021,3.0808536147,-1.0526080226,-10.7437021666,-4.810225084,-6.7289684341,0.2269111829,-1.9876929364,-1.4541227391,2.8038050015,-8.7974862012,2.7252844632,-1.8054893836,-3.6811046941,0.9356401858,3.1677656512,-0.9946716642,-1.8142009606,-4.4525410879,0.5204285648,-3.5530274567,-0.1690842444,-1.0472225251,-0.7770384281,2.036188005,0.0195873686,-0.7296284714,1.8380516566,-1.9958336616,0.5871314282,1.2344267208,2.6372467116,-0.4192490224,0.0683651143,-1.7338158775,0.1177926803,0.2953297204,1.4114723959,-0.5333834916,-0.0509444013,-1.3027220688,0.6983337612,0.6320149833,3.707360901,1.3103817783,2.3688772244,8
-746.9957740211,67.0858831052,18.202875963,20.787934255,6.4964405806,6.7526410915,6.6697834758,-1.2149557633,-4.0253370506,0.3617185272,5.156196471,-1.114645884,3.0016125035,3.9689121936,-2.0728209778,5.1186089522,0.0868123641,0.3388662501,1.6525002747,5.2556218615,-0.3127959239,2.217655602,-0.5993276627,1.3755455213,-0.1841934285,2.3873710271,0.3391108061,2.1214548409,0.4687916891,1.1705700836,0.8117409624,1.2056280946,-0.9021480527,1.4038279951,0.0537512734,1.2369374074,0.7799479333,0.1154968471,-0.7407809902,1.1381601689,0.6393129168,2.4480569213,0.4680429387,1.0530788583,-0.5911484986,1.0222415518,-0.5217570716,1.3280894833,0.176943242,0.8955798163,8
-662.4976919947,73.2655067823,10.8054500159,16.8405001766,7.0720757638,6.371847112,0.8085770617,-7.7799323745,-7.2403227947,-4.6846161592,0.1874626909,-4.8158242323,-1.2345626635,1.5909588632,-3.4194478146,3.905714803,0.2571841804,-1.7350265551,0.2001079192,2.9307600633,-1.4116804437,0.6474594823,-1.7213733333,0.2004566002,-1.9989998148,1.7926458549,-0.9467685396,2.5945640227,1.2045532401,3.6276822024,0.2642974275,3.8095314294,-1.1653846822,2.1445604088,0.9808338738,2.7534087637,1.5616715002,1.200994862,0.1848193877,0.8892291661,1.2268371371,4.6630801445,3.4032296856,5.1168674406,1.8718551116,4.1695356876,4.0148583456,4.7303633944,3.1899929352,3.8532372768,8
-573.7016354994,58.813493563,3.7773159402,10.321534622,1.5330606528,0.8935907552,-2.9696226697,-12.0058266735,-6.6926796253,-6.1733977967,-3.9293513221,-4.0724414725,-3.6733268127,4.410431025,-5.9525601505,4.7910443289,-1.5746334363,-4.818865188,0.2200530054,1.9283447615,-2.7053751312,2.1705367781,-4.9191348019,-1.0494711602,-4.6453266069,-0.9244582145,-0.2008798548,-0.0407330345,1.3638633767,2.5069717928,-1.3891861356,2.6743536453,-2.5497664088,3.5404403118,0.4158250566,2.409079133,0.458641448,0.4512125304,-0.2754784852,-0.2016211868,0.8228983521,2.7796042046,0.0688002155,3.2583673807,1.9197229175,4.8648877819,3.233948486,4.5887801947,2.5536193681,2.5583310335,8
-663.8350071299,73.7687065413,11.339531386,24.5770606596,3.1725704218,3.2971097119,2.9268564157,-7.3269103724,-3.7610318211,3.656880279,1.0657747753,-3.641978278,-0.6285280417,2.6504820633,-9.010373,6.2984793706,-3.4695747429,-4.7573394131,-0.181600975,3.3451971908,-3.1086427342,-1.4351104217,-2.6027217743,0.6263317871,-4.4844375687,2.9064691064,-0.4187161691,0.6004600326,1.3136248482,0.2576842024,-0.7483138097,1.1251737054,-0.0434002253,2.7753726835,-0.2335674126,0.4775084402,-1.6801162287,-0.1644496531,-1.4139040673,1.9491616693,0.2731185904,1.0961992909,-1.0900220076,0.4204461348,-0.617422182,1.4070917317,-0.76783225,2.865239062,-0.3643786852,0.1954049801,8
-668.3712981633,59.8398426274,14.6478607119,17.2843494269,2.7136629679,7.5121940825,3.790277127,-6.3027708461,-0.5357560885,-1.9579107293,2.5950727699,-3.2892039598,-0.7679250617,3.3977317405,-1.4682971902,2.2576977771,-1.4922174902,1.8135558867,1.7321286963,4.4662426436,-1.6580225702,2.2302835968,-1.6599248417,-0.7660626484,-3.2167886865,-0.1250542275,-0.9615968485,1.1734762795,-0.0984943483,1.6693840858,-0.0536304614,2.3230656702,-0.6417423063,2.1551880484,-0.2755917937,2.949515913,0.973357343,1.7481072952,-0.9784419413,0.5433183632,-0.0210612201,3.0886103787,0.4886790882,1.8605942836,0.4323443592,1.1868735711,0.2539465076,1.3549976775,0.6222644925,1.7309308498,8
-606.6126849665,69.0698954013,6.347915668,15.4314642464,4.3614139531,0.8190943027,-0.0902588227,-6.625489691,-2.7122083144,-0.2927384203,0.3424157836,-4.8197278984,0.142002589,4.456146599,-2.4711695513,7.2133796194,-2.6653536563,0.460683729,0.8100410684,1.1591426074,-0.776683464,-1.5587003065,-2.237788252,-0.3792643633,-2.8158386618,1.0253324434,-0.5897960335,1.1498688932,0.6670830698,2.4997824553,1.3741768301,2.9805104022,0.8248557053,3.170701258,-0.4815344152,1.6274566442,-1.3310867508,0.7941246958,0.3787153291,3.3086480437,1.7626306738,2.3826611158,0.0313082496,1.2339748166,0.8528968912,3.3001757319,0.8269731636,2.9326014234,2.7754359251,4.0373221252,8
-564.6818426035,59.2174826094,-14.3856482017,0.8968399515,-4.9544493428,-3.4889785553,-12.4625473631,-15.5097129628,-6.2571498807,-10.1639105739,-3.3729163351,-2.5240304039,-6.5065280815,-0.4435573141,-6.6663821122,-3.5363500495,-4.5314043475,-2.3418215595,-7.8711671701,-2.2063853472,-3.6865578221,-1.7238806764,-1.1983931877,0.2644801714,-4.3221895534,2.289813571,-2.5565804365,0.4053827924,-0.7317235014,2.4320728956,0.4328341357,3.0893082938,2.7572890606,3.2552438376,1.474439145,1.6978028161,-2.4070330432,-1.7984719613,-2.6406510237,0.3915009772,0.8059098345,1.7732413606,-0.8353255745,0.170911416,-1.0566094472,0.8490514213,-0.7795461153,0.2659934741,-2.4242242319,0.6199063566,8
-549.0417791043,54.826167173,-8.2731082601,2.483513231,-2.1788819683,-4.3578953432,-9.5437743356,-9.2157965473,-4.8307502471,-8.4804296922,-3.8450876412,-1.7869588209,-7.7384797544,-2.6329411536,-7.2687701659,-5.0382144308,-5.0898822328,-1.5371517918,-6.2135970633,-1.8324581445,-4.9742001104,-5.4021555303,-2.692314611,-0.4290829416,-6.4204478532,0.3707243338,-4.2516429079,-0.2297497475,-1.390398474,0.4038399589,-2.3072733511,-1.5737867985,-3.6994194815,0.0081750317,-1.0744309657,1.2794203712,0.5290790796,0.4258495283,-1.6809924681,1.6509317083,2.3234698959,4.2931942011,2.1083640844,3.4197081445,-0.9074229952,2.057787424,1.702384179,2.163240902,0.5330340732,1.6927830882,8
-454.928512238,47.7515928102,-11.7055686179,-4.0095179989,-7.9992705129,-0.5967222721,-14.0760746505,-13.8864689054,-2.4406491251,-10.1545980511,-4.3977602934,1.1408989202,-7.2939120479,-3.6442917254,-5.2072826125,-0.0792601762,-6.2475535602,-2.3400139845,-6.4347591433,-1.4285224681,-6.0440196116,-4.8544883778,-3.2719085229,-0.4350024592,-3.4405152695,5.6250478062,3.0160758224,6.356002934,2.3382340468,5.0231258963,1.4183149375,1.2704477607,0.2188697871,2.1050233923,1.0675013494,2.8070656458,-1.2257693582,-0.0901194063,-1.9964064281,1.8293177754,2.7466214659,2.2341934997,-1.2261715983,0.7708211264,-0.5068342065,1.9914123878,0.3720097759,0.6465917079,1.1256825774,2.0164884262,8
-461.3628153057,45.2688135014,-9.3246496861,6.3200008865,-0.6640023437,-7.2500270732,-6.5159393243,-9.7039377511,-1.0433184436,-5.8847075716,-5.6218778934,3.5405589227,-7.6018347375,-1.1764278802,-2.1749565621,-2.2873529183,-5.7441712621,-2.8442661786,-5.0442690631,-1.4839966505,-6.5124087681,-4.5691963659,-1.9749589047,-0.119617152,-3.8280234739,3.383542115,0.5180525265,2.6239598284,2.1173850524,5.6362250877,0.7728842356,1.4679724536,0.283668453,0.6432103478,0.8549101919,4.2796324897,1.252344078,2.2093745872,-0.0506453602,1.8040876732,0.1820971689,1.8788132995,-0.0625468173,2.2054408102,0.0813279031,2.3213436965,0.9323318568,2.1682493097,1.932231449,2.8400065121,8
-528.6616674528,58.5894503033,-15.2760596303,6.1509001259,0.4038076489,-5.3279325247,-10.0880419635,-9.7725362328,-1.976792975,-8.6569386122,-0.1487978044,1.2383546966,-6.424026039,-1.5873362888,-2.4043230313,-3.8061001314,-5.5490892259,-0.4700292054,-6.6750779557,-0.2597151581,-5.8087446303,-3.590641991,-2.2184367901,-1.1661958418,-4.137965555,-0.3119130236,-1.6292155611,-0.0875189738,-0.8155172177,3.0278434932,-0.3004825888,1.3260216675,-2.0644940464,1.985029115,-1.0266287685,2.1215031406,0.3964942276,-0.4600405904,-0.6236181079,2.3936459392,2.6947888213,3.2798767791,0.3847999582,0.757401945,-0.4495223721,1.8178092543,0.7601411412,1.5131232304,-0.6243345896,0.3542467284,8
-502.9089659655,58.0776773724,-12.8807779058,3.4654185541,-3.2903976614,-10.0846056509,-7.9110439831,-12.7514009109,-4.9369815714,-10.9995659714,-7.0101634488,1.7057230379,-7.3799057457,-3.5859225752,-3.1091147464,-4.4928402259,-5.2862636848,-0.8093678907,-6.1759682489,-3.3055903417,-5.1932371081,-2.9376082072,-3.0513225459,-1.8422668558,-4.2689932521,0.1147442685,-2.773028526,1.3285835468,0.2146058392,3.7724445013,0.1314983492,1.4861189748,-0.8256648757,0.6119085565,-0.9287140363,2.3892495157,0.0439886022,-0.5207828119,-1.015499478,2.2525426304,1.5274466842,4.2551185348,-0.7681300497,1.2825655667,-0.7957931582,0.9344358437,-0.1676425141,1.493398808,0.0539769689,1.2303171778,8
-562.0078756116,54.6306008235,-5.6749040586,8.277984887,5.3347109051,-1.0276508359,-7.0382965414,-6.6146963024,-0.6582898045,-4.186098356,-1.8935042317,1.004517328,-7.1491199761,0.4671846599,-2.0410691522,-2.2170937652,-5.3307700377,-0.7638829667,-3.3198180093,-1.4584930878,-4.3533283767,-1.6818673072,-1.361400474,1.6882279197,-3.2007769248,1.838314876,-2.8832447551,0.9445754715,-2.1601176033,3.6108961166,1.0309406111,1.3249494246,0.6049281196,1.5485543058,0.0162178231,1.6436484177,0.9365375322,0.488860768,-1.4764345362,2.6264799823,2.7579520066,4.1780998485,1.2790072614,3.5637902161,0.8969963047,1.8402077853,1.1626053627,1.8906524556,1.186906903,1.8181103464,8
-594.2657978829,57.2311902623,-7.1340266972,6.5254313714,-3.0605167697,0.4336916818,-9.2038564483,-11.5433914631,-4.784788026,-9.5258679513,-2.5833111212,1.2968639467,-6.9349558324,-3.131548643,-3.3607279535,-4.4411213592,-3.6456926698,-1.4001643806,-8.8330660432,-1.3710863144,-2.6929948869,-4.5072820028,-2.882288437,-1.4423445582,-5.4328497509,-1.9923070568,-3.26640939,-0.8881519302,-2.5142309284,0.9095925903,-1.7279108327,-0.6259866216,-3.4168653299,-0.2246497129,-3.5792791656,-1.9600683499,-2.6165075977,-3.8611688546,-4.1207695963,1.0755652468,2.1242068793,4.9667935545,3.9167481979,2.6710511663,-0.941051017,0.0436854036,-0.9988010217,1.1329148796,0.6714747562,1.551434847,8
-663.1444123587,58.0799640547,-5.3735556317,7.3017860821,6.1365224777,-8.8190818747,-1.6827201278,-3.656246972,-9.5033140908,-1.7677170979,-2.2365340915,-0.8746828192,-1.700319599,1.1442448811,-3.3893630656,3.1815462997,-3.2673696182,-2.4244446504,-1.6422971827,1.5229172913,-2.4510927283,0.7919449402,-3.6426941754,-0.6419087105,-1.5974497422,0.5534845619,0.3668949041,0.739083648,0.6360091401,0.0831476891,2.0470401711,1.9104449652,2.9582148413,3.2549581663,2.7569896927,3.6687386616,1.3310367297,0.6987180987,0.1575199225,1.9597735251,2.491848867,2.4642433402,1.146670654,1.1825876492,-1.0830385252,1.6608602082,0.0456956536,1.7979363848,0.0396516009,1.1742130619,8
-575.6172201977,51.7608868243,3.5695112361,6.050659682,-3.8843043718,-5.3896339829,-4.5804556297,-2.6812866972,-6.2563475935,-6.7446428716,0.9164149709,-0.4578830008,-7.4507658451,0.8050736765,-2.9888850507,-1.7838514792,-5.5129416761,1.7545640367,-2.0082533285,5.5600964955,0.4061403999,2.8133841824,-0.4850312086,-0.0804729799,-0.5243513525,4.0700257362,0.1191002176,3.6443522437,2.0281126781,3.348521576,1.7669067742,0.9967870737,-0.2939295685,3.1978689967,4.0565906945,7.5170743563,5.5153555423,5.0878197445,0.9929109165,3.1889697956,2.1392933171,3.7983592973,1.5730409035,1.9700817744,-0.6677691799,2.4060791398,1.2368149719,1.8524887126,0.8949185966,2.5545228626,8
-578.5791265773,45.4102612847,-2.0556786792,4.1944404609,-1.5222458283,-5.3730881844,-6.3341183917,-6.6472426373,-8.6033439266,-6.264462174,1.0604092147,-0.9311974288,-6.1616530126,-0.0072668165,-4.2827937744,-0.4162925927,-5.9718512285,-2.8749516594,-2.1267412581,1.6071418837,-5.3697720529,-0.518891549,-3.1010938492,-1.1618787191,-1.019576773,2.7252819977,1.8397721275,3.569324813,1.416678183,2.2498928092,1.8800887891,2.8925212259,4.4227349009,4.9694389339,2.8543090482,4.8367340971,3.4368043305,4.3993685937,0.9913339386,3.8194684267,1.7208785987,3.1932849836,2.2842081956,1.3565503075,-0.3742224645,2.1698132291,0.6984256724,1.7560867457,1.034571833,2.3633181861,8
-611.935199329,59.0848355278,5.0772883824,11.2612673389,5.3152931054,-2.7258610882,-3.5410094168,-7.0235197957,-7.3859435698,-3.5186632789,-2.127661623,-2.7103839885,-5.8312832383,-1.9380401875,-3.3881552699,0.8914871145,-4.988802664,-2.8250417964,-4.164107113,-1.0390775767,-4.7603552242,-1.2065067492,-4.5575812657,-1.9112992732,-3.3895574576,1.1831564848,0.7958428669,3.1208992966,2.9215140151,5.5766888301,3.701682659,2.3392931792,1.1233555439,1.8515777897,0.0772456398,3.2190336527,1.044337295,0.803667904,0.0822373029,1.311676865,2.2387887742,3.7012020695,2.5124566372,2.2996644786,-0.1863992166,2.5133227081,1.7772487715,3.1342668886,1.3407911494,1.6771437531,8
-622.7813923351,60.1767666768,-2.3623454177,8.3306129541,4.1125791334,-9.2602734818,-4.920357185,-2.3478178812,-6.5580618026,-4.5081337754,-2.2806155708,-1.4889974989,-4.2120390219,1.6894674513,-4.2301818975,1.644339185,-3.0346910639,-2.4987288549,-1.7632689994,0.5001240255,-4.9497204521,0.3707015124,-3.6704959296,-0.6811234267,-1.3014126991,2.1270925628,-0.467167217,1.0907999399,0.6529520032,2.1628395311,2.353721654,3.0860024628,1.0974354456,1.9159475766,1.4244967995,2.1095104009,0.7071337334,0.9975807773,0.4149612359,2.2270819407,3.4256983003,4.32346852,2.7191964298,2.4183638923,0.0576286445,3.0946729284,1.8325419891,4.2709449009,1.4243339742,1.6778829901,8
-602.5653273865,40.4573605411,8.3115204352,11.1266467734,-1.0269013737,-2.5798421234,-2.5264270828,-5.3724732476,-4.5966839465,-3.9560114896,-0.9586759812,0.8383040984,-7.8940345441,0.0034580514,-3.2310329535,-1.3740544419,-4.5746551709,-0.6077920071,-4.6646917837,2.1294183604,-3.8919914317,3.2272940122,1.049819156,1.0152963092,0.7659761838,3.9818968771,0.136548017,4.50055093,1.357501864,3.6192525212,1.6225293252,2.2783672237,0.5562428611,2.5344884263,2.0561905964,4.9054853472,2.3989206151,2.6787721148,-0.1221420882,3.2607907016,0.9387937644,3.9041316794,2.8992322446,2.3450135903,0.1100593717,2.5853120189,1.060732632,2.4287887641,0.9000436532,1.7518153043,8
-599.1877962446,55.0939348351,4.5567355842,5.8060234699,0.9107273473,-5.5133478345,-3.3243710635,-5.7193940439,-9.1894096846,-7.5070447968,-1.9778586791,-2.4299170192,-8.5221628971,-1.2123823096,-3.7731051073,-0.5334883065,-5.3046868707,-3.9158529061,-5.5021725077,1.510870671,-7.2325473305,-0.4116234021,-2.812172818,-2.5039590947,-1.0608334467,2.9038643854,0.356420888,5.6457369852,3.2299338147,5.0287511093,4.1796280549,1.4507583269,0.7853648086,1.6623034881,0.5972240245,3.4635946368,2.5138397569,1.7036490128,0.7819260622,2.5396507764,1.6984558381,4.4349736072,2.8191149206,2.0779364404,-0.9638010821,1.5838943568,1.2945119053,3.3203914901,1.7444668198,2.1721783872,8
-642.3667285275,57.4090743167,4.7519512718,11.2099183426,5.3043931572,-2.8036623038,-3.6842645519,-1.6059442874,-3.3469572202,-2.1901669221,-0.6320654258,0.3484162421,-4.0549624478,2.2538643318,-2.702084303,1.3580599676,-3.7226096328,-1.0696567415,-0.8648874549,0.4253035568,-3.1134088539,1.315665205,-3.6684552171,-0.332405516,-0.4222590733,3.3567175161,1.6266364134,0.5528931546,0.3192778517,0.4078451604,0.4695842167,2.5872720987,1.5044866215,3.0459574219,2.091056436,3.0209573114,0.6171265063,0.9600146371,-0.4152176988,1.5911259184,1.7669945842,3.1288482644,1.6079448083,2.3941763952,-0.6742471415,2.137382,1.6166867592,4.3785421038,2.2635829279,3.287341175,8
-686.5213907294,53.7578448081,0.9061383771,3.2625110554,0.4740980998,3.7515981976,-5.5377590937,-3.334713997,-6.4081385192,-4.2698519188,2.9054152752,-2.8017256262,-2.4237822075,0.3040772442,-5.267472182,0.2436761831,-4.1930505898,-2.9834327313,-2.9371389839,2.186067651,-5.8559957961,0.833610296,-1.1927732059,1.6636840874,0.7751473552,4.3925348289,3.4720963176,2.4245193049,1.2648850514,1.5503054417,0.546671711,2.5568731161,0.9834766204,4.5243917172,3.2671928514,4.6598748997,4.8506120648,2.8925004393,0.4456117275,-0.6490279106,-0.5117775658,2.2160973071,1.4704702355,1.0346785032,-0.250559066,0.7306790636,0.6570698291,2.5232976448,0.9841823241,1.131070979,8
-580.7987977314,49.7829262027,1.0796045919,4.4266276996,1.0377299944,2.6166696516,-7.0293776361,-4.6253444722,-7.3920482047,-3.3329951195,-2.9659652596,-4.8990909615,-3.0860622674,-1.6959570089,-6.1878476707,1.2644868414,-5.6440141641,-1.698889607,-0.3827983349,0.5971210805,-4.3035705325,-2.0719654954,-3.4376093673,0.8628765262,-3.5089394807,1.4951123626,-2.2654266068,0.5379482584,0.1000092759,0.0373555627,-0.4553407926,-0.0474581427,-1.8076177195,1.2207137523,0.1554209546,2.3502162704,0.8128572468,2.1293794802,-0.5897839596,0.5474981356,-0.1107554754,1.9902970928,1.150562279,0.8656704726,0.445773869,1.5923953356,0.7499197602,1.9551130041,1.3860725339,1.3462862106,8
-610.3393707949,55.7130436575,-2.2189938347,3.4103844403,-1.7023892554,1.0458900424,-9.4018073277,-8.0341153332,-5.5566244294,-3.8682211893,-1.0638176463,-3.7284230703,-1.6255926739,-0.9599170913,-6.7064555956,1.9490940178,-5.0099840344,-3.407980293,-0.555058118,0.8756377504,-1.9188727468,-0.0700590862,-3.8533127305,0.7873054964,-3.0418292289,1.462736103,0.8610739467,0.0645883397,0.4276754463,2.3489955906,0.2057353625,3.276852204,0.6949820324,4.0012156199,2.0974958874,4.7527694859,3.9040830568,5.2792612407,1.1466519265,1.4778338098,0.5017322241,1.3219034467,1.6361507028,3.3553278191,1.029191152,0.7098173907,-0.428614409,0.7262458232,0.6407042405,1.4341135067,8
